Sujeto,Tarea,Mu_C3_T0,Beta_C3_T0,Mu_Cz_T0,Beta_Cz_T0,Mu_C4_T0,Beta_C4_T0,Mu_C3_T1,Beta_C3_T1,Mu_Cz_T1,Beta_Cz_T1,Mu_C4_T1,Beta_C4_T1,Mu_C3_T2,Beta_C3_T2,Mu_Cz_T2,Beta_Cz_T2,Mu_C4_T2,Beta_C4_T2
S087,Imaginacion Motora,53.40567401562899,68.36079966654863,49.484711661999754,60.546967653180246,54.16108682161232,82.4456016716527,40.60424000809615,60.16481653438012,36.934584740155046,53.518000747995124,40.73636967061938,88.57666011651014,28.13687521918093,63.51373166935617,36.48618596182738,59.38257706904978,28.649281768982757,93.29397932504286
S088,Movimiento Real,23.960256227690667,47.7328802674783,24.430434685476875,36.05143256415069,16.281201072655396,40.481076337653576,34.373014009515344,51.490705518991945,25.001960391526307,40.184279287662214,18.649042871614643,43.30135847783484,26.06199408762751,46.69197089653552,17.224802620186285,31.484246602209357,15.26885145928899,47.929095036579106
S088,Imaginacion Motora,14.227905679138578,46.620287280627586,16.800064117623847,35.235866617875985,18.056350840432057,43.17697521801953,26.736823769870572,60.390493370475355,35.11506522955083,40.24237922429716,22.828646981157547,50.800171065043116,16.72027694608356,40.05190218003808,21.162278159113256,33.404255849577886,18.801148964245073,62.558139410721715
S089,Movimiento Real,0.5552054034460924,2.0163153660150774,0.7560562161716933,1.8540007237461422,0.6833831020398516,1.9769932341908154,0.7428863051407129,1.8617830700354663,1.4359469517416052,2.1271298365042948,1.1285738630582065,1.7783478412537308,0.5059177568943332,1.8034544883451022,1.1521203353274814,1.6876241607257132,0.7413624635410726,1.5582175737696318
S089,Imaginacion Motora,0.7330740060249696,2.3474735609123707,1.272419934930789,2.5444020177793987,0.9078146424332252,1.7024474280942132,0.6169477582328632,1.4249141208458234,1.2278420860958057,1.4193791270537504,0.6663070078166515,1.4499712851842301,0.6669381797165079,1.253903020611585,1.119119655409922,1.4362340544551666,0.6844152991799871,1.4536731762602053
S090,Movimiento Real,30.819956349216003,71.40746871620334,46.44980410821684,36.067343217515635,27.4095640121091,39.016656013398865,27.047606333969977,96.75981930971354,37.797157344471664,34.12972049564417,26.839446246750033,37.439718305058996,40.62137106109458,73.04679470610684,67.12133368491901,41.245308315782225,21.646094832511764,31.524765502932098
S090,Imaginacion Motora,33.91688390397909,94.2253737505629,31.186069904073598,25.84555297549184,30.647066794568868,42.93021130593944,35.012875093116165,92.59530798580838,42.099409898543925,27.725138831915743,26.93019928925332,32.41287510449894,30.338112328640342,100.2210747602374,36.87409673437732,28.413662909506986,31.606584219783677,37.75702749272277
S091,Movimiento Real,46.120896000497,71.01170885595312,57.80042582682456,72.04462228969173,38.52887652572117,63.9763653789199,23.39662819435426,78.19798466372166,20.943712187089663,69.87160568145795,30.543092391660046,47.74972892435172,26.200447159412864,74.52249960055148,21.155555213240188,68.79553965753875,30.96234260671064,60.007405719920605
S091,Imaginacion Motora,51.46201547932711,91.90834635744675,42.56019201535041,95.68077880197514,38.33756817095942,61.82999523967462,40.70366697046545,70.36743574987422,29.37378445876091,73.2248423629477,32.469686578495384,61.13889492036814,26.538937537097237,70.73158827361972,20.61101320617238,77.41324464429444,26.536103251626773,50.86792323877376
S092,Movimiento Real,38.09808332689906,116.35185838561068,44.998952687648405,92.67843973554568,35.65981883593242,78.21641941129305,61.17115225119668,105.00635680056185,64.39070244001518,84.87398600622134,40.292109215296136,83.244311820905,49.181961005447754,95.03365112718355,34.650203438080474,55.11248157905341,30.78133416351356,66.86716520427002
S092,Imaginacion Motora,49.609564291707215,110.42472667692299,60.73714394214678,92.78859591525979,39.03135429547492,103.44318389856602,59.24322067725602,112.31029643721297,32.3979530909104,64.3071988295177,24.401442058843305,81.41614039173007,68.16898350929243,126.37622940330955,62.73829902171308,72.29645055191415,29.227956340457474,81.33509288263491
S093,Movimiento Real,7.778425581615202,11.785023757768068,14.160909777871328,12.268076223432521,7.564203626542797,8.785757261853835,11.313977373067619,11.626226956181842,12.109031707005206,11.896733362674391,10.54052615660501,10.660979368627773,8.392734355014912,9.814647569398387,12.826417568622077,17.81985088495435,11.734844095704236,12.366494132962982
S093,Imaginacion Motora,16.174102230207215,14.499075049786297,15.090640272226448,13.178739588795814,20.891664236849753,13.907391447117494,21.27196684746765,17.931292360158842,13.464619292096723,14.551882335760064,23.058470129790155,14.100062940988579,20.9560239244033,15.458100740048307,13.745938742534262,15.168583713677036,45.55253981490055,17.075462825746875
S094,Movimiento Real,36.29537256876746,50.85921476016714,46.711040364934846,52.882024953397234,58.88399471094749,73.82359838410093,61.44508603531348,65.21122466673029,65.01741067374357,56.907671361581656,63.463520650071736,74.56356627006645,69.19531123745999,71.44821189742377,62.02056992440572,71.97829418371072,61.803195606907686,106.06992438393173
S094,Imaginacion Motora,58.18924368161409,69.1312550283704,75.61223526303934,83.10331986243122,141.11924833916854,130.41675290865172,62.09900013066398,75.71585085923441,68.98438539075597,101.5286733210982,119.59121480007792,134.6942444433808,55.64827782636716,78.84459627759473,111.5244430276809,92.66232365057746,145.07798214481022,144.37243926717892
S095,Movimiento Real,36.678469667678456,65.65412317219811,75.2641858091615,118.1088694127816,33.349779950114936,59.106709131963896,40.31393555159494,76.27844967384917,80.29268369114432,114.77916303373054,34.70902002970076,72.46647057583891,34.07588737078461,79.7911830526325,72.36038502056375,96.51127920083889,42.453793449103685,88.28796543291857
S095,Imaginacion Motora,31.158114067107935,71.09624224390348,95.64286559244722,100.92466192367878,27.543082319300257,93.98955372232241,34.32170060405628,69.67799269622081,92.85258288073395,136.64745607637835,31.710354619535956,80.52338841046009,24.587747145540963,60.8130588545158,64.109809570658,98.78009575023252,26.931195938220462,70.15628728184392
S096,Movimiento Real,67.3084232987397,68.5500583626111,122.26813441705352,81.66335987570497,138.20331350809357,140.1647718062839,60.84983149221805,68.54133899145316,98.33945490926432,91.99155287143539,201.20669980345144,138.45229865566466,89.45045392458536,74.36219405291105,157.92973888239092,96.17655745835816,131.05639622860087,150.4369173194567
S096,Imaginacion Motora,62.94556201489716,73.68745953040533,97.22846558260754,85.7129306612922,138.1013573822289,126.15834492175763,85.8348915159431,70.7308396841506,146.23124320471115,71.80461843199134,104.88521677254678,86.09869993016386,67.0686168470299,73.38647548651393,108.49607152442941,79.94092967466817,103.75691253150065,106.24155749664494
S097,Movimiento Real,50.83443902235365,72.42559729535617,33.75196823002268,33.885901825582266,40.4629035805102,48.17630650644114,54.577316944950155,92.32062191393723,34.62547683711732,40.81242067782464,52.2135726068677,64.05674699886767,46.258860529006775,93.89494534413492,38.67889197126121,43.077200022033,41.60416872571804,54.679918823501254
S097,Imaginacion Motora,61.80922111582418,99.67623655599878,21.858242218503353,29.93768866835848,26.88587574471453,46.94615669418745,56.536795422874654,80.1361311066099,33.521178686344186,38.0851634670218,33.31073057377158,54.81344848608278,64.79048314933678,85.12209693275584,32.14892673734372,37.10680325503131,41.3723106684886,56.139784306516994
S098,Movimiento Real,12.01072030689592,6.951326401549381,12.820118426995933,7.088813420128765,14.140646977310217,6.139690036243784,8.285768763923748,5.634291830206173,4.393374421370627,4.402302767256008,5.576318486717576,5.012670239573025,8.135879827519902,5.239290544523871,8.484716648369915,3.773522957710245,9.226729158141808,4.341000309257662
S098,Imaginacion Motora,10.141991696343581,18.30040258109156,14.407491410917933,5.76141544275851,10.139282175593026,6.436776060045787,8.16676136785054,15.85196040628445,7.575691003093599,4.023436856328946,6.244443349292655,5.133955633590552,8.024525050129903,18.034338765811384,9.07997662140539,5.8607939831316544,7.2000479469500425,5.944990348183212
S099,Movimiento Real,55.767155154052816,173.84076787279224,45.88204695212258,66.91188831462964,55.110752357522536,78.509423310291,37.569244833041225,177.60115279469616,46.348032827247316,67.5224761975244,59.0747745279096,77.10079792444012,35.10909463802368,137.54315526265364,34.866125181215324,59.453040804137565,57.48578670659521,78.68865760594342
S099,Imaginacion Motora,52.71580819300399,210.61173384805443,55.89075136614231,93.02804510771342,59.92788193836228,115.0822977320607,74.52601246366162,179.40977988161177,59.276684881000946,92.16896312889392,94.13544470778282,102.54662732264886,63.826181787432795,187.79826989433883,53.87041167824317,78.90506610777489,64.9939160235099,83.04110210863342
S100,Movimiento Real,19.30588236058048,53.323356632548226,31.735424982355937,100.5744573159821,17.61756816068359,65.1466772207494,43.37827258637634,117.17736654672231,37.46934513627424,69.64390596288693,29.108390026330998,85.35700282032712,28.13233608343537,91.79060642615931,31.301818047684737,83.15488197809754,34.091261010774296,100.15192437268216
S100,Imaginacion Motora,35.26533332495595,157.52019202257642,31.381119628542958,102.12606634394986,37.02252809872772,135.16564647257567,24.094789171057613,264.35061417895525,37.93690122563989,154.50711522162703,36.701063006663944,108.31872431718975,39.00198814806691,171.2352583843685,34.90240933590191,167.0450810252922,51.12740357008749,200.77407097902952
S101,Movimiento Real,31.598575968528657,48.09763424754559,28.91212128455675,33.61943203363457,21.45686967229618,41.95238541777627,24.57172162713864,49.178994294110446,16.859239824554656,28.454225802482455,22.814966315931574,40.93092383610522,24.57215414449298,47.0629488324693,24.508624296285618,34.583989314695906,20.47951380270827,39.60703671426029
S101,Imaginacion Motora,26.847045961662438,58.741069548240425,24.379803374334255,28.71385535382216,22.269608955676922,48.44498704423923,32.36806117298788,53.696392220966914,35.57537585598116,25.887938965035254,28.215287419156393,48.687010522978376,27.099812491012433,49.27848434575107,21.88742955890198,28.392015638215746,19.78363925274462,50.96096370326515
S102,Movimiento Real,3.1768884600816985,4.832758676692405,3.6553238439627904,2.8862281112540558,3.7163310029912147,3.315033188371198,3.8736766997061802,5.087482321584464,3.869785079835271,3.085499242750231,4.047498019095787,4.156189046368793,3.1165278595351045,5.013645731375953,2.4811459503752697,3.2639467324442264,2.8499300054780523,4.398712969801709
S102,Imaginacion Motora,2.3631266106648967,5.611517928068434,2.9510052288464874,3.3949320913416776,3.661763864420535,5.296046710820154,3.459188315087866,4.95770988840363,3.847588224164305,3.150502136432679,3.4111263927392605,4.389112048382981,2.3956492905608533,3.770711047920619,3.1822705790391685,3.904297195350386,2.567789035560004,5.4196597940432545
S103,Movimiento Real,65.4976858205769,76.67146834696626,55.743632415034824,58.97142693641974,42.9053923352529,61.22885348170448,78.09354876958359,98.05491529210732,59.26774432540223,71.72391544287072,70.82600384998238,86.30376192689523,72.62105398885332,88.51938542482584,80.6141576417196,93.6989417301306,84.78079960148632,70.85187811636686
S103,Imaginacion Motora,113.60257625504876,91.34207477888208,102.82239704049118,89.29954211054154,123.03826294266608,74.96323813128284,109.95147114560604,72.02090956698272,85.70785976343956,74.09937884844939,115.78642518512423,63.33384338335647,62.92416771514124,87.66889259762169,69.09203527897365,73.38703807912317,123.64708274691816,67.04056446617507
S104,Movimiento Real,14.274431733222995,26.686738487869576,20.15783328313612,17.066229982588023,20.60020697107612,22.199446222003147,20.7790522045661,57.2808180339513,31.523064832074436,19.8128464166075,27.560199843524472,22.791055876309773,17.7319014175804,23.166774468552596,23.854712546673735,16.290800556164452,40.4253697502991,29.00085794388578
S104,Imaginacion Motora,14.199173245217748,20.84970487035068,19.726003666629374,16.358984930559366,22.520464722842625,27.359324968221827,9.390646832485805,18.080564234322313,17.100294253271045,12.730235749526242,17.166402947266082,22.68527367440604,18.03862318897074,20.924496912661414,18.868692929308615,14.792723286770515,16.869774873489494,20.160533844721908
S105,Movimiento Real,29.171579907053623,22.00949139439277,39.806695610334906,17.815318187944257,25.929962228834565,15.812845242461973,43.34025811783496,22.085531595260036,32.30284814682428,16.210169251509488,27.957399469429486,15.964507588793479,21.536695918139298,23.154978843109383,28.82217959017454,16.566884752382602,24.567631084918226,14.045732179866784
S105,Imaginacion Motora,20.846196744531124,19.114586250190822,25.086298496032775,13.374132668296422,24.016548045507264,15.883330406491348,22.11271560845233,18.24071210094437,21.186485739051772,16.420108515703387,15.853460622921085,16.223848943278508,22.50778371655494,22.168389098196602,19.79875011796841,12.975133470255516,19.107245775093848,14.111133800427826
S106,Movimiento Real,50.536991665836354,47.131372955314546,74.78694804456978,58.670010652373314,60.810305312872636,46.69091265522544,44.27173851086624,41.37092594423126,55.12769327680686,56.17921014721191,33.91456047864611,36.847361133215934,27.660144340475068,38.5814485874442,48.284932518314804,65.48501423406663,38.111401930069604,40.17570560646837
S106,Imaginacion Motora,123.64939903960065,50.277049906131886,116.84439270848857,65.1024373239111,99.00589472172183,60.36328169653976,52.01664718050494,35.26485640678746,87.9581748158344,70.60275175451781,78.33965443827552,56.601711101810274,32.28745599602954,37.676930215574515,60.63297137203624,58.14243731315799,58.97378090007689,43.45675523835537
S107,Movimiento Real,49.30027178723502,27.986147461317245,42.84656768391186,25.003123431095997,30.422357747821295,21.407930723463654,57.591342957350086,24.134168063189165,43.41602816469146,21.654358964032877,44.220070238967295,23.760748654147843,45.37523454924299,35.77909507231408,48.600169271822395,27.86260469804033,31.637657713768583,25.200035326881114
S107,Imaginacion Motora,57.17502376777363,32.47043078467097,54.32607618095436,28.970867817780682,36.12977073061511,31.35052724176771,61.02819647060303,44.25860410823309,57.44151632580506,36.4064444287685,32.49457567393427,39.70365120657461,62.691942404652636,35.80731474864273,51.51019954535611,30.30111921468887,44.826192664762424,36.952175253329436
S108,Movimiento Real,20.691437962610877,52.974868004912224,40.84882549792228,30.988535462810226,31.38985913329715,39.8533029707803,36.64227116277125,49.12202232828487,34.16858729035882,26.786842237752527,36.24233547470818,32.664818376109544,33.05230657800333,88.28791315559086,42.54886283392452,43.64164246767391,41.631503024684726,56.47795900517409
S108,Imaginacion Motora,53.833664454054244,108.93972440187567,33.83929788180062,43.39818414931364,65.59368515071688,83.21333090992275,41.04378050908735,142.2825521000091,27.201186491801067,54.331673532298915,55.013809773275874,70.49714463114279,68.17013284211981,122.17099562324313,47.40514855001194,50.577446729643825,72.82256978032926,84.10590650945167
S109,Movimiento Real,18.941940847691114,29.423430060450585,38.84589544929591,41.22723558752141,11579.940615588774,11163.285721559974,18.34520828653671,25.688627418690526,33.82727755380891,26.77922898441476,8033.053347380258,10979.54703709491,23.613043650168397,28.899151442559845,18.49437872827352,27.59515240143495,7318.734787458791,10488.175711376296
S109,Imaginacion Motora,20.550025611867063,34.0368169802269,41.15901348987215,38.21548591939763,8351.600580874712,14079.556495472882,28.943166277758404,26.153691972037176,19.76813872338438,33.7483772154357,10331.293123794992,11485.516356294338,24.58538009678009,26.694741759699458,32.03148310606134,37.49729331533165,8459.905689818428,10021.415321757655
